FIPS,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11
06001,1.0,7.0,13.0,-2.0,-1.0,1.0,1.0,1.0,4.0,0.0,1.0,2.0,4.0,3.0,2.0,6.0,4.0,5.0,1.0,1.0,1.0,-6.0,-2.0,0.0,-1.0,-1.0,-1.0,-6.0,-25.0,-25.0,-6.0,-44.0,-46.0,-45.0,-49.0,-58.0,-57.0,-49.0,-51.0,-49.0,-49.0,-52.0,-61.0,-58.0,-48.0,-48.0,-48.0,-49.0,-51.0,-62.0,-65.0,-53.0,-50.0,-53.0,-53.0,-53.0,-59.0
06059,0.0,4.0,10.0,1.0,0.0,2.0,1.0,-2.0,5.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,5.0,7.0,2.0,2.0,1.0,-1.0,1.0,3.0,-1.0,3.0,-5.0,-4.0,-15.0,-18.0,-15.0,-20.0,-32.0,-36.0,-42.0,-50.0,-53.0,-44.0,-43.0,-45.0,-45.0,-46.0,-52.0,-52.0,-44.0,-43.0,-43.0,-45.0,-46.0,-51.0,-55.0,-51.0,-51.0,-49.0,-55.0,-50.0,-51.0
06013,-1.0,3.0,9.0,-1.0,-1.0,0.0,-1.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,5.0,6.0,5.0,7.0,3.0,2.0,0.0,-1.0,0.0,2.0,2.0,2.0,4.0,-1.0,-15.0,-17.0,-1.0,-37.0,-38.0,-36.0,-40.0,-46.0,-47.0,-40.0,-42.0,-41.0,-40.0,-43.0,-50.0,-48.0,-39.0,-38.0,-39.0,-39.0,-41.0,-52.0,-54.0,-45.0,-42.0,-44.0,-44.0,-44.0,-47.0
06023,9.0,12.0,-1.0,3.0,1.0,2.0,1.0,0.0,5.0,-3.0,1.0,6.0,5.0,6.0,10.0,15.0,5.0,11.0,7.0,4.0,3.0,11.0,12.0,0.0,6.0,4.0,2.0,0.0,-7.0,-6.0,-8.0,-18.0,-20.0,-14.0,-44.0,-49.0,-44.0,-43.0,-43.0,-42.0,-43.0,-46.0,-52.0,-48.0,-47.0,-43.0,-37.0,-41.0,-40.0,-52.0,-49.0,-42.0,-43.0,-42.0,-43.0,-44.0,-45.0
22071,18.0,15.0,10.0,11.0,25.0,8.0,25.0,42.0,61.0,75.0,87.0,33.0,14.0,8.0,5.0,11.0,5.0,18.0,8.0,10.0,9.0,8.0,13.0,12.0,14.0,18.0,10.0,-2.0,-13.0,-22.0,-22.0,-36.0,-40.0,-46.0,-54.0,-69.0,-69.0,-60.0,-60.0,-58.0,-61.0,-65.0,-71.0,-71.0,-62.0,-57.0,-54.0,-60.0,-63.0,-72.0,-72.0,-63.0,-62.0,-62.0,-65.0,-68.0,-72.0
21067,11.0,2.0,2.0,-6.0,0.0,0.0,2.0,11.0,5.0,-3.0,2.0,5.0,6.0,12.0,19.0,19.0,4.0,14.0,9.0,10.0,3.0,11.0,6.0,3.0,-1.0,5.0,-2.0,-2.0,-17.0,-19.0,-15.0,-27.0,-29.0,-32.0,-34.0,-46.0,-45.0,-36.0,-42.0,-38.0,-39.0,-43.0,-47.0,-45.0,-39.0,-43.0,-40.0,-40.0,-40.0,-48.0,-46.0,-40.0,-41.0,-42.0,-43.0,-45.0,-49.0
21111,7.0,4.0,4.0,-2.0,2.0,0.0,2.0,9.0,3.0,-4.0,5.0,5.0,8.0,6.0,13.0,15.0,4.0,12.0,10.0,9.0,3.0,11.0,10.0,5.0,7.0,6.0,-2.0,0.0,-15.0,-17.0,-14.0,-21.0,-28.0,-32.0,-32.0,-44.0,-45.0,-31.0,-42.0,-37.0,-38.0,-40.0,-44.0,-44.0,-36.0,-39.0,-37.0,-37.0,-36.0,-45.0,-44.0,-37.0,-37.0,-38.0,-39.0,-39.0,-44.0
22051,7.0,4.0,4.0,5.0,7.0,2.0,9.0,1.0,25.0,20.0,-4.0,18.0,11.0,8.0,7.0,14.0,8.0,11.0,8.0,9.0,4.0,7.0,12.0,5.0,4.0,9.0,7.0,2.0,-10.0,-9.0,-10.0,-25.0,-27.0,-30.0,-34.0,-48.0,-44.0,-43.0,-49.0,-45.0,-46.0,-48.0,-53.0,-49.0,-46.0,-44.0,-40.0,-44.0,-43.0,-53.0,-49.0,-46.0,-47.0,-44.0,-44.0,-46.0,-50.0
22033,3.0,1.0,-2.0,0.0,1.0,-2.0,2.0,-1.0,-1.0,-1.0,1.0,15.0,12.0,8.0,11.0,17.0,10.0,12.0,4.0,10.0,7.0,7.0,17.0,5.0,6.0,12.0,10.0,4.0,-6.0,-4.0,-5.0,-21.0,-23.0,-26.0,-33.0,-43.0,-40.0,-37.0,-46.0,-43.0,-42.0,-45.0,-50.0,-48.0,-42.0,-41.0,-35.0,-40.0,-42.0,-50.0,-46.0,-42.0,-43.0,-41.0,-40.0,-45.0,-48.0
22055,12.0,9.0,2.0,3.0,1.0,-3.0,4.0,8.0,11.0,11.0,11.0,16.0,12.0,7.0,10.0,17.0,9.0,13.0,4.0,14.0,6.0,10.0,18.0,6.0,8.0,12.0,10.0,3.0,-4.0,-1.0,-3.0,-21.0,-21.0,-27.0,-35.0,-45.0,-39.0,-34.0,-44.0,-42.0,-40.0,-44.0,-51.0,-44.0,-40.0,-37.0,-35.0,-39.0,-43.0,-52.0,-45.0,-41.0,-40.0,-39.0,-36.0,-49.0,-48.0
22019,8.0,12.0,-1.0,5.0,1.0,0.0,4.0,7.0,18.0,1.0,17.0,17.0,12.0,10.0,15.0,15.0,9.0,17.0,7.0,12.0,8.0,16.0,16.0,4.0,16.0,15.0,11.0,7.0,2.0,2.0,1.0,-13.0,-18.0,-24.0,-32.0,-39.0,-39.0,-34.0,-40.0,-38.0,-38.0,-41.0,-43.0,-40.0,-38.0,-30.0,-29.0,-36.0,-36.0,-44.0,-40.0,-40.0,-36.0,-36.0,-33.0,-45.0,-42.0
06029,5.0,6.0,9.0,3.0,4.0,7.0,3.0,3.0,6.0,3.0,7.0,14.0,14.0,12.0,13.0,14.0,16.0,18.0,13.0,14.0,6.0,7.0,10.0,8.0,4.0,11.0,10.0,4.0,-2.0,-3.0,-3.0,-4.0,-13.0,-19.0,-32.0,-40.0,-43.0,-31.0,-34.0,-34.0,-35.0,-40.0,-41.0,-43.0,-32.0,-30.0,-26.0,-29.0,-33.0,-38.0,-43.0,-35.0,-36.0,-42.0,-39.0,-38.0,-39.0
06037,1.0,4.0,7.0,-1.0,-1.0,1.0,1.0,-1.0,4.0,1.0,2.0,3.0,3.0,4.0,3.0,4.0,5.0,8.0,4.0,4.0,3.0,1.0,3.0,3.0,-3.0,2.0,-8.0,-5.0,-14.0,-16.0,-19.0,-24.0,-28.0,-32.0,-40.0,-48.0,-52.0,-42.0,-43.0,-43.0,-43.0,-45.0,-50.0,-51.0,-42.0,-42.0,-41.0,-43.0,-43.0,-50.0,-53.0,-49.0,-51.0,-49.0,-55.0,-49.0,-51.0
35049,8.0,12.0,11.0,1.0,0.0,-1.0,1.0,-1.0,-5.0,1.0,1.0,5.0,7.0,7.0,8.0,14.0,7.0,7.0,7.0,7.0,5.0,8.0,7.0,11.0,8.0,7.0,8.0,-5.0,-10.0,-19.0,-12.0,-22.0,-26.0,-34.0,-38.0,-45.0,-47.0,-32.0,-48.0,-50.0,-50.0,-49.0,-55.0,-52.0,-45.0,-42.0,-44.0,-44.0,-45.0,-51.0,-50.0,-42.0,-46.0,-48.0,-46.0,-49.0,-51.0
06089,4.0,11.0,6.0,3.0,3.0,2.0,1.0,3.0,9.0,4.0,6.0,14.0,9.0,10.0,11.0,23.0,13.0,16.0,10.0,9.0,5.0,6.0,11.0,8.0,7.0,6.0,5.0,2.0,-4.0,0.0,0.0,-15.0,-15.0,-14.0,-29.0,-37.0,-32.0,-32.0,-36.0,-33.0,-33.0,-37.0,-43.0,-39.0,-34.0,-31.0,-27.0,-30.0,-32.0,-47.0,-42.0,-34.0,-34.0,-33.0,-36.0,-34.0,-36.0
06073,3.0,6.0,7.0,-1.0,1.0,1.0,1.0,-2.0,3.0,1.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,6.0,3.0,3.0,2.0,1.0,2.0,3.0,-4.0,2.0,-3.0,-4.0,-13.0,-15.0,-11.0,-24.0,-33.0,-31.0,-41.0,-49.0,-51.0,-43.0,-43.0,-44.0,-45.0,-45.0,-50.0,-50.0,-42.0,-43.0,-42.0,-44.0,-44.0,-52.0,-54.0,-49.0,-51.0,-49.0,-50.0,-56.0,-49.0
36061,2.0,6.0,-5.0,0.0,2.0,3.0,-2.0,6.0,0.0,1.0,-3.0,-1.0,1.0,0.0,1.0,-3.0,3.0,0.0,3.0,2.0,-8.0,1.0,-5.0,0.0,-6.0,-10.0,-19.0,-30.0,-37.0,-46.0,-48.0,-61.0,-65.0,-70.0,-71.0,-76.0,-81.0,-83.0,-79.0,-82.0,-81.0,-81.0,-86.0,-86.0,-82.0,-83.0,-82.0,-84.0,-85.0,-85.0,-85.0,-83.0,-85.0,-87.0,-87.0,-88.0,-86.0
06071,2.0,5.0,8.0,0.0,1.0,3.0,1.0,-1.0,3.0,2.0,4.0,8.0,7.0,6.0,6.0,5.0,7.0,11.0,8.0,7.0,3.0,2.0,4.0,5.0,1.0,6.0,-6.0,-1.0,-6.0,-10.0,-7.0,-13.0,-20.0,-26.0,-33.0,-42.0,-45.0,-37.0,-34.0,-36.0,-36.0,-39.0,-43.0,-45.0,-34.0,-33.0,-31.0,-34.0,-35.0,-42.0,-46.0,-44.0,-42.0,-44.0,-45.0,-44.0,-43.0
06067,1.0,9.0,7.0,-1.0,0.0,3.0,1.0,3.0,8.0,3.0,4.0,5.0,7.0,5.0,6.0,11.0,7.0,12.0,5.0,7.0,1.0,-1.0,5.0,2.0,2.0,3.0,2.0,-2.0,-15.0,-15.0,-11.0,-18.0,-28.0,-24.0,-44.0,-48.0,-46.0,-41.0,-42.0,-41.0,-40.0,-42.0,-49.0,-45.0,-37.0,-35.0,-35.0,-36.0,-38.0,-50.0,-52.0,-39.0,-39.0,-41.0,-41.0,-41.0,-44.0
06019,4.0,7.0,6.0,2.0,3.0,5.0,4.0,6.0,10.0,4.0,7.0,12.0,10.0,10.0,13.0,17.0,15.0,16.0,13.0,12.0,8.0,11.0,12.0,8.0,6.0,9.0,7.0,5.0,-2.0,-7.0,-9.0,-10.0,-10.0,-31.0,-34.0,-43.0,-41.0,-33.0,-34.0,-35.0,-34.0,-37.0,-40.0,-40.0,-32.0,-30.0,-28.0,-30.0,-32.0,-38.0,-45.0,-33.0,-33.0,-36.0,-35.0,-37.0,-39.0
25025,6.0,12.0,3.0,-7.0,0.0,0.0,-2.0,10.0,9.0,3.0,1.0,2.0,7.0,8.0,17.0,11.0,4.0,10.0,0.0,4.0,0.0,7.0,5.0,8.0,0.0,-2.0,-8.0,-20.0,-19.0,-26.0,-27.0,-45.0,-46.0,-55.0,-51.0,-55.0,-60.0,-55.0,-62.0,-66.0,-63.0,-63.0,-65.0,-71.0,-63.0,-62.0,-63.0,-66.0,-69.0,-66.0,-67.0,-62.0,-63.0,-67.0,-70.0,-69.0,-66.0
22017,6.0,2.0,-1.0,0.0,-6.0,2.0,3.0,8.0,4.0,4.0,14.0,20.0,20.0,17.0,19.0,20.0,15.0,21.0,4.0,17.0,11.0,13.0,18.0,7.0,16.0,16.0,13.0,5.0,-2.0,-3.0,-5.0,-12.0,-16.0,-18.0,-28.0,-34.0,-32.0,-32.0,-37.0,-33.0,-31.0,-36.0,-44.0,-36.0,-39.0,-31.0,-25.0,-33.0,-35.0,-50.0,-42.0,-38.0,-33.0,-34.0,-33.0,-37.0,-42.0
24510,2.0,7.0,-1.0,6.0,5.0,3.0,0.0,8.0,10.0,8.0,3.0,8.0,5.0,8.0,9.0,14.0,8.0,15.0,13.0,10.0,1.0,8.0,13.0,12.0,9.0,6.0,7.0,-1.0,-7.0,-12.0,-9.0,-20.0,-24.0,-25.0,-28.0,-36.0,-38.0,-37.0,-36.0,-45.0,-36.0,-39.0,-50.0,-44.0,-29.0,-46.0,-38.0,-40.0,-40.0,-46.0,-43.0,-37.0,-40.0,-39.0,-44.0,-46.0,-44.0
25023,-1.0,4.0,12.0,-1.0,3.0,3.0,0.0,4.0,8.0,2.0,2.0,4.0,2.0,4.0,6.0,8.0,5.0,13.0,4.0,7.0,2.0,2.0,8.0,9.0,8.0,8.0,10.0,-2.0,-5.0,-7.0,-5.0,-26.0,-24.0,-34.0,-29.0,-38.0,-42.0,-34.0,-43.0,-48.0,-42.0,-42.0,-47.0,-57.0,-44.0,-40.0,-42.0,-44.0,-52.0,-48.0,-46.0,-37.0,-39.0,-45.0,-48.0,-43.0,-41.0
23005,7.0,19.0,17.0,-13.0,6.0,9.0,1.0,7.0,13.0,5.0,5.0,7.0,-4.0,6.0,11.0,20.0,4.0,17.0,5.0,8.0,2.0,9.0,17.0,7.0,5.0,8.0,8.0,-6.0,-7.0,-8.0,-15.0,-33.0,-35.0,-43.0,-46.0,-49.0,-47.0,-46.0,-49.0,-49.0,-51.0,-53.0,-57.0,-60.0,-53.0,-48.0,-46.0,-60.0,-60.0,-61.0,-56.0,-50.0,-50.0,-52.0,-59.0,-55.0,-54.0
22015,5.0,8.0,3.0,6.0,-1.0,1.0,4.0,6.0,4.0,4.0,19.0,22.0,28.0,25.0,19.0,24.0,10.0,20.0,5.0,21.0,16.0,18.0,25.0,5.0,32.0,19.0,12.0,0.0,-9.0,-7.0,-7.0,-21.0,-26.0,-29.0,-40.0,-49.0,-46.0,-43.0,-43.0,-42.0,-41.0,-47.0,-59.0,-49.0,-48.0,-41.0,-36.0,-44.0,-48.0,-64.0,-52.0,-47.0,-42.0,-42.0,-42.0,-46.0,-57.0
35043,15.0,15.0,16.0,6.0,5.0,7.0,10.0,9.0,5.0,5.0,6.0,13.0,14.0,10.0,10.0,20.0,10.0,17.0,11.0,16.0,9.0,11.0,11.0,10.0,23.0,22.0,19.0,5.0,-6.0,-4.0,0.0,-7.0,-12.0,-20.0,-21.0,-30.0,-28.0,-17.0,-32.0,-35.0,-35.0,-35.0,-39.0,-34.0,-28.0,-23.0,-27.0,-27.0,-29.0,-38.0,-33.0,-28.0,-29.0,-30.0,-30.0,-30.0,-35.0
34007,3.0,7.0,13.0,3.0,0.0,0.0,0.0,8.0,9.0,2.0,1.0,8.0,6.0,5.0,11.0,15.0,11.0,10.0,12.0,11.0,-1.0,10.0,11.0,12.0,7.0,7.0,7.0,4.0,-4.0,-7.0,-1.0,-24.0,-27.0,-32.0,-30.0,-39.0,-54.0,-51.0,-41.0,-47.0,-39.0,-43.0,-58.0,-50.0,-42.0,-42.0,-38.0,-44.0,-56.0,-61.0,-61.0,-54.0,-53.0,-53.0,-54.0,-56.0,-56.0
06065,3.0,7.0,10.0,2.0,2.0,4.0,4.0,1.0,6.0,4.0,4.0,7.0,6.0,7.0,5.0,6.0,8.0,10.0,7.0,7.0,5.0,4.0,5.0,6.0,1.0,6.0,-6.0,2.0,-6.0,-10.0,-5.0,-14.0,-23.0,-27.0,-33.0,-42.0,-44.0,-37.0,-35.0,-37.0,-37.0,-38.0,-42.0,-43.0,-34.0,-34.0,-33.0,-35.0,-35.0,-42.0,-46.0,-44.0,-44.0,-44.0,-46.0,-45.0,-42.0
27137,11.0,17.0,-2.0,-2.0,-2.0,3.0,3.0,11.0,15.0,2.0,5.0,8.0,8.0,6.0,15.0,15.0,4.0,12.0,8.0,6.0,10.0,16.0,17.0,3.0,7.0,7.0,5.0,0.0,-2.0,-2.0,-6.0,-15.0,-35.0,-40.0,-40.0,-52.0,-55.0,-42.0,-46.0,-44.0,-40.0,-47.0,-66.0,-64.0,-52.0,-47.0,-43.0,-48.0,-53.0,-54.0,-49.0,-48.0,-46.0,-45.0,-48.0,-46.0,-51.0
26049,1.0,7.0,-2.0,-3.0,4.0,2.0,-3.0,6.0,10.0,0.0,5.0,-10.0,1.0,5.0,16.0,21.0,13.0,18.0,18.0,14.0,0.0,15.0,20.0,7.0,12.0,10.0,8.0,-6.0,-11.0,-8.0,-14.0,-25.0,-27.0,-29.0,-38.0,-41.0,-42.0,-31.0,-56.0,-48.0,-52.0,-54.0,-61.0,-55.0,-53.0,-50.0,-45.0,-45.0,-50.0,-59.0,-54.0,-49.0,-52.0,-45.0,-51.0,-57.0,-55.0
26125,0.0,9.0,3.0,1.0,1.0,0.0,-1.0,6.0,12.0,1.0,3.0,-18.0,-4.0,1.0,10.0,15.0,6.0,9.0,7.0,8.0,3.0,12.0,15.0,5.0,9.0,5.0,2.0,-7.0,-20.0,-19.0,-20.0,-34.0,-38.0,-41.0,-46.0,-56.0,-56.0,-42.0,-66.0,-62.0,-64.0,-64.0,-71.0,-65.0,-62.0,-62.0,-61.0,-60.0,-61.0,-68.0,-63.0,-60.0,-63.0,-59.0,-63.0,-65.0,-66.0
27053,13.0,11.0,5.0,-1.0,-1.0,-1.0,3.0,6.0,10.0,2.0,5.0,5.0,4.0,4.0,8.0,16.0,4.0,10.0,7.0,3.0,6.0,9.0,16.0,4.0,5.0,7.0,3.0,-1.0,-12.0,-12.0,-13.0,-26.0,-39.0,-46.0,-43.0,-55.0,-54.0,-46.0,-48.0,-45.0,-42.0,-47.0,-71.0,-64.0,-51.0,-48.0,-48.0,-51.0,-55.0,-57.0,-53.0,-50.0,-48.0,-49.0,-51.0,-49.0,-53.0
26099,0.0,8.0,3.0,0.0,2.0,1.0,-1.0,6.0,11.0,3.0,5.0,-12.0,-1.0,3.0,12.0,17.0,10.0,11.0,10.0,10.0,2.0,14.0,16.0,9.0,10.0,9.0,8.0,-2.0,-12.0,-11.0,-13.0,-28.0,-31.0,-33.0,-38.0,-47.0,-49.0,-33.0,-60.0,-55.0,-58.0,-60.0,-66.0,-59.0,-55.0,-55.0,-52.0,-52.0,-54.0,-61.0,-58.0,-54.0,-58.0,-51.0,-56.0,-58.0,-58.0
26065,6.0,9.0,0.0,-2.0,1.0,1.0,-2.0,8.0,12.0,-1.0,3.0,-14.0,2.0,3.0,15.0,17.0,5.0,8.0,8.0,8.0,-3.0,12.0,17.0,3.0,11.0,8.0,4.0,-11.0,-19.0,-17.0,-24.0,-35.0,-40.0,-42.0,-46.0,-52.0,-52.0,-40.0,-65.0,-60.0,-62.0,-63.0,-68.0,-64.0,-61.0,-61.0,-57.0,-55.0,-58.0,-65.0,-59.0,-58.0,-59.0,-56.0,-59.0,-63.0,-63.0
26081,3.0,10.0,1.0,-2.0,1.0,3.0,-1.0,13.0,15.0,1.0,4.0,3.0,5.0,3.0,16.0,22.0,8.0,8.0,10.0,11.0,3.0,16.0,18.0,4.0,10.0,8.0,10.0,-12.0,-20.0,-18.0,-22.0,-34.0,-39.0,-40.0,-47.0,-52.0,-52.0,-37.0,-63.0,-59.0,-59.0,-61.0,-68.0,-65.0,-57.0,-57.0,-56.0,-53.0,-58.0,-67.0,-58.0,-54.0,-55.0,-55.0,-56.0,-62.0,-64.0
26077,6.0,7.0,0.0,0.0,4.0,1.0,2.0,13.0,13.0,-1.0,3.0,-6.0,4.0,8.0,22.0,16.0,8.0,13.0,10.0,8.0,5.0,15.0,14.0,6.0,12.0,9.0,12.0,-3.0,-13.0,-13.0,-18.0,-29.0,-34.0,-36.0,-40.0,-47.0,-47.0,-35.0,-60.0,-54.0,-57.0,-59.0,-64.0,-61.0,-55.0,-52.0,-50.0,-50.0,-53.0,-63.0,-55.0,-54.0,-51.0,-49.0,-53.0,-57.0,-60.0
26045,-1.0,8.0,5.0,-1.0,-1.0,4.0,-2.0,6.0,13.0,3.0,5.0,-12.0,5.0,5.0,22.0,26.0,12.0,14.0,13.0,16.0,4.0,19.0,18.0,7.0,13.0,9.0,11.0,-5.0,-11.0,-9.0,-17.0,-28.0,-33.0,-34.0,-40.0,-45.0,-45.0,-31.0,-58.0,-53.0,-57.0,-58.0,-63.0,-59.0,-52.0,-51.0,-49.0,-46.0,-51.0,-62.0,-53.0,-50.0,-50.0,-49.0,-50.0,-57.0,-58.0
29095,7.0,12.0,9.0,2.0,1.0,0.0,15.0,7.0,10.0,0.0,5.0,11.0,6.0,23.0,16.0,20.0,11.0,15.0,11.0,8.0,22.0,14.0,20.0,1.0,15.0,14.0,8.0,12.0,-12.0,-12.0,-7.0,-20.0,-27.0,-29.0,-24.0,-41.0,-39.0,-26.0,-53.0,-45.0,-44.0,-40.0,-48.0,-43.0,-37.0,-35.0,-35.0,-41.0,-42.0,-51.0,-45.0,-43.0,-39.0,-38.0,-42.0,-34.0,-46.0
27109,4.0,7.0,0.0,-9.0,-4.0,-6.0,-3.0,1.0,4.0,1.0,-1.0,1.0,0.0,1.0,8.0,12.0,3.0,2.0,1.0,-2.0,5.0,5.0,6.0,0.0,5.0,5.0,1.0,-3.0,-12.0,-11.0,-4.0,-18.0,-36.0,-41.0,-40.0,-50.0,-51.0,-41.0,-44.0,-41.0,-40.0,-45.0,-67.0,-62.0,-48.0,-49.0,-48.0,-49.0,-57.0,-55.0,-52.0,-49.0,-48.0,-50.0,-49.0,-47.0,-50.0
29510,9.0,20.0,-3.0,9.0,7.0,11.0,7.0,32.0,33.0,-6.0,13.0,9.0,18.0,10.0,27.0,19.0,9.0,19.0,19.0,18.0,12.0,12.0,16.0,14.0,11.0,14.0,-2.0,-3.0,-19.0,-15.0,-12.0,-18.0,-23.0,-33.0,-43.0,-54.0,-55.0,-48.0,-55.0,-44.0,-49.0,-51.0,-63.0,-52.0,-45.0,-43.0,-39.0,-46.0,-49.0,-64.0,-58.0,-50.0,-48.0,-45.0,-49.0,-51.0,-62.0
29021,1.0,19.0,5.0,-1.0,-1.0,-1.0,13.0,1.0,19.0,0.0,1.0,18.0,10.0,25.0,12.0,34.0,10.0,20.0,15.0,12.0,22.0,6.0,29.0,1.0,12.0,16.0,10.0,17.0,-10.0,8.0,1.0,-4.0,-6.0,-20.0,-20.0,-38.0,-27.0,-25.0,-47.0,-38.0,-40.0,-33.0,-44.0,-29.0,-33.0,-29.0,-25.0,-34.0,-35.0,-45.0,-28.0,-38.0,-31.0,-29.0,-34.0,-24.0,-39.0
28047,11.0,4.0,4.0,2.0,8.0,-2.0,8.0,11.0,18.0,15.0,16.0,29.0,21.0,18.0,20.0,30.0,17.0,19.0,12.0,15.0,13.0,15.0,24.0,12.0,18.0,22.0,16.0,11.0,5.0,11.0,4.0,-7.0,-10.0,-17.0,-25.0,-39.0,-36.0,-32.0,-33.0,-31.0,-33.0,-36.0,-44.0,-39.0,-33.0,-31.0,-24.0,-29.0,-37.0,-55.0,-48.0,-40.0,-40.0,-36.0,-36.0,-38.0,-44.0
28049,3.0,0.0,2.0,0.0,-3.0,-6.0,-1.0,2.0,1.0,-2.0,12.0,17.0,15.0,15.0,17.0,21.0,19.0,27.0,12.0,16.0,9.0,9.0,15.0,11.0,18.0,16.0,16.0,5.0,0.0,3.0,5.0,-2.0,-6.0,-15.0,-22.0,-27.0,-31.0,-21.0,-21.0,-20.0,-22.0,-25.0,-28.0,-28.0,-21.0,-19.0,-10.0,-17.0,-26.0,-44.0,-38.0,-30.0,-30.0,-27.0,-30.0,-30.0,-32.0
29047,3.0,22.0,7.0,-3.0,3.0,-4.0,9.0,2.0,19.0,-5.0,-3.0,11.0,3.0,17.0,11.0,29.0,8.0,10.0,12.0,6.0,18.0,9.0,28.0,0.0,10.0,15.0,8.0,13.0,-8.0,3.0,-5.0,-16.0,-20.0,-28.0,-21.0,-38.0,-28.0,-25.0,-50.0,-39.0,-43.0,-36.0,-44.0,-32.0,-38.0,-36.0,-32.0,-43.0,-41.0,-50.0,-35.0,-43.0,-39.0,-34.0,-41.0,-32.0,-43.0
29019,8.0,17.0,9.0,2.0,10.0,5.0,13.0,13.0,17.0,-2.0,0.0,12.0,7.0,17.0,18.0,24.0,9.0,11.0,16.0,10.0,17.0,19.0,27.0,2.0,6.0,20.0,5.0,8.0,-5.0,-2.0,-3.0,-12.0,-19.0,-30.0,-32.0,-44.0,-50.0,-40.0,-42.0,-51.0,-52.0,-57.0,-65.0,-55.0,-46.0,-45.0,-38.0,-47.0,-48.0,-57.0,-52.0,-51.0,-47.0,-43.0,-49.0,-44.0,-54.0
27123,4.0,6.0,6.0,-1.0,0.0,-1.0,2.0,6.0,13.0,10.0,11.0,6.0,3.0,5.0,4.0,12.0,8.0,14.0,7.0,1.0,4.0,1.0,6.0,3.0,6.0,5.0,-2.0,-3.0,-16.0,-13.0,-13.0,-24.0,-40.0,-47.0,-43.0,-56.0,-55.0,-45.0,-46.0,-46.0,-43.0,-46.0,-71.0,-64.0,-50.0,-47.0,-47.0,-51.0,-54.0,-58.0,-53.0,-49.0,-47.0,-49.0,-51.0,-49.0,-54.0
29183,1.0,11.0,9.0,-2.0,3.0,1.0,6.0,3.0,9.0,-5.0,-1.0,1.0,5.0,8.0,6.0,16.0,4.0,5.0,8.0,6.0,10.0,4.0,12.0,-1.0,7.0,9.0,4.0,11.0,-9.0,-4.0,-2.0,-12.0,-17.0,-24.0,-28.0,-42.0,-51.0,-39.0,-47.0,-41.0,-42.0,-41.0,-52.0,-45.0,-39.0,-40.0,-39.0,-40.0,-39.0,-53.0,-50.0,-48.0,-46.0,-43.0,-42.0,-38.0,-50.0
29165,0.0,23.0,6.0,-8.0,-6.0,-7.0,13.0,-3.0,16.0,-11.0,-8.0,0.0,-3.0,19.0,3.0,23.0,-1.0,-1.0,0.0,-1.0,15.0,-2.0,21.0,-11.0,1.0,5.0,5.0,14.0,-20.0,-5.0,-13.0,-24.0,-32.0,-37.0,-28.0,-51.0,-40.0,-35.0,-57.0,-49.0,-51.0,-45.0,-57.0,-46.0,-47.0,-44.0,-43.0,-49.0,-47.0,-60.0,-48.0,-53.0,-47.0,-45.0,-48.0,-40.0,-55.0
29037,6.0,22.0,9.0,2.0,6.0,-2.0,12.0,7.0,23.0,-1.0,2.0,16.0,8.0,24.0,17.0,34.0,13.0,16.0,19.0,11.0,24.0,18.0,37.0,6.0,18.0,17.0,10.0,15.0,-6.0,3.0,-3.0,-10.0,-18.0,-27.0,-21.0,-35.0,-29.0,-25.0,-49.0,-38.0,-38.0,-32.0,-36.0,-26.0,-34.0,-27.0,-25.0,-34.0,-35.0,-44.0,-32.0,-39.0,-34.0,-29.0,-34.0,-26.0,-34.0
28089,9.0,7.0,5.0,0.0,-2.0,-7.0,1.0,5.0,-1.0,-6.0,9.0,15.0,16.0,13.0,20.0,23.0,13.0,14.0,2.0,16.0,13.0,12.0,18.0,12.0,20.0,18.0,22.0,8.0,0.0,4.0,2.0,-2.0,-7.0,-15.0,-28.0,-36.0,-37.0,-32.0,-31.0,-30.0,-31.0,-33.0,-38.0,-33.0,-29.0,-29.0,-17.0,-23.0,-33.0,-55.0,-45.0,-41.0,-39.0,-38.0,-34.0,-37.0,-40.0
