FIPS,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11
53053,0.0,-1.0,6.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-2.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,6.0,5.0,4.0,7.0,11.0,12.0,13.0,14.0,10.0,9.0,15.0,18.0,19.0,22.0,23.0,16.0,12.0,20.0,22.0,21.0,22.0,23.0,14.0,12.0,19.0,21.0,20.0,20.0,21.0,13.0
55059,-1.0,-1.0,2.0,0.0,0.0,0.0,1.0,-3.0,-2.0,0.0,1.0,0.0,-1.0,-1.0,-3.0,-3.0,-1.0,0.0,-1.0,-1.0,-1.0,-3.0,-3.0,1.0,-1.0,0.0,0.0,0.0,2.0,2.0,6.0,10.0,13.0,15.0,16.0,11.0,10.0,17.0,18.0,19.0,20.0,21.0,14.0,12.0,18.0,20.0,19.0,20.0,20.0,13.0,10.0,18.0,18.0,20.0,20.0,23.0,12.0
53063,0.0,-1.0,5.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,-2.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,3.0,6.0,4.0,5.0,9.0,11.0,12.0,12.0,8.0,7.0,13.0,15.0,17.0,19.0,20.0,12.0,11.0,18.0,19.0,18.0,19.0,20.0,11.0,10.0,17.0,17.0,17.0,17.0,18.0,11.0
48201,-1.0,-1.0,3.0,0.0,0.0,2.0,0.0,-1.0,0.0,1.0,-1.0,-2.0,-2.0,1.0,-3.0,-1.0,-2.0,-2.0,0.0,-2.0,-1.0,-2.0,-1.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,8.0,12.0,12.0,14.0,19.0,14.0,12.0,16.0,17.0,23.0,22.0,24.0,17.0,14.0,20.0,21.0,21.0,22.0,24.0,19.0,14.0,21.0,22.0,22.0,23.0,28.0,17.0
48339,-1.0,-1.0,4.0,-1.0,1.0,2.0,0.0,-1.0,0.0,0.0,-2.0,-1.0,-1.0,-1.0,-3.0,-1.0,-1.0,-2.0,0.0,-2.0,-1.0,-2.0,-1.0,2.0,1.0,1.0,2.0,5.0,3.0,3.0,8.0,10.0,12.0,14.0,19.0,13.0,12.0,16.0,16.0,18.0,19.0,21.0,16.0,13.0,19.0,18.0,19.0,21.0,23.0,17.0,13.0,20.0,19.0,20.0,21.0,25.0,15.0
55009,0.0,-1.0,2.0,1.0,0.0,0.0,1.0,-2.0,-2.0,0.0,0.0,0.0,-1.0,0.0,-2.0,-2.0,-1.0,0.0,-1.0,0.0,1.0,-2.0,-1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,5.0,9.0,12.0,15.0,18.0,12.0,10.0,15.0,19.0,21.0,21.0,24.0,16.0,13.0,19.0,20.0,19.0,20.0,23.0,14.0,10.0,19.0,20.0,20.0,21.0,25.0,13.0
53011,0.0,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,-2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,5.0,6.0,10.0,12.0,12.0,13.0,9.0,9.0,14.0,18.0,19.0,20.0,22.0,15.0,13.0,19.0,20.0,20.0,21.0,21.0,14.0,12.0,18.0,19.0,19.0,19.0,20.0,13.0
55025,-1.0,-1.0,4.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,1.0,-1.0,0.0,-1.0,-2.0,-2.0,1.0,0.0,0.0,2.0,3.0,5.0,5.0,12.0,17.0,22.0,24.0,24.0,13.0,12.0,23.0,27.0,28.0,30.0,29.0,18.0,15.0,25.0,29.0,27.0,28.0,29.0,15.0,12.0,27.0,27.0,29.0,29.0,29.0,15.0
54039,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-2.0,0.0,-2.0,-1.0,-1.0,1.0,-1.0,-2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,5.0,6.0,8.0,10.0,12.0,9.0,8.0,15.0,14.0,18.0,17.0,19.0,10.0,8.0,15.0,16.0,17.0,17.0,18.0,10.0,9.0,17.0,16.0,18.0,18.0,20.0,11.0
55087,-1.0,-2.0,3.0,1.0,0.0,0.0,1.0,-3.0,-2.0,0.0,0.0,0.0,-1.0,0.0,-2.0,-2.0,0.0,0.0,-1.0,0.0,0.0,-2.0,-1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,4.0,10.0,14.0,16.0,19.0,12.0,11.0,16.0,19.0,21.0,22.0,24.0,16.0,13.0,20.0,21.0,20.0,21.0,24.0,14.0,11.0,19.0,20.0,21.0,22.0,26.0,13.0
